utterance_id,conv_id,turn_id,intent_id,intent_confidence,sb_binary,turn_id_norm
utterance_994_4,994,4,10,0.8,0,0.16666666666666666
utterance_994_6,994,6,0,0.9,0,0.25
utterance_994_10,994,10,7,0.9,0,0.4166666666666667
utterance_994_11,994,11,0,0.9,0,0.4583333333333333
utterance_994_14,994,14,5,0.9,0,0.5833333333333334
utterance_994_15,994,15,0,0.9,0,0.625
utterance_994_17,994,17,2,0.9,0,0.7083333333333334
utterance_994_21,994,21,6,0.9,0,0.875
utterance_994_22,994,22,5,0.9,0,0.9166666666666666
utterance_994_24,994,24,3,0.9,0,1.0
utterance_995_1,995,1,10,0.9,0,0.023809523809523808
utterance_995_3,995,3,7,0.9,0,0.07142857142857142
utterance_995_5,995,5,7,0.9,0,0.11904761904761904
utterance_995_6,995,6,7,0.9,0,0.14285714285714285
utterance_995_9,995,9,7,0.9,0,0.21428571428571427
utterance_995_11,995,11,0,0.9,0,0.2619047619047619
utterance_995_13,995,13,1,0.9,0,0.30952380952380953
utterance_995_15,995,15,4,0.9,0,0.35714285714285715
utterance_995_17,995,17,7,0.9,0,0.40476190476190477
utterance_995_20,995,20,6,0.9,1,0.47619047619047616
utterance_995_21,995,21,1,0.9,0,0.5
utterance_995_22,995,22,5,1.0,0,0.5238095238095238
utterance_995_25,995,25,9,0.9,1,0.5952380952380952
utterance_995_28,995,28,6,0.9,1,0.6666666666666666
utterance_995_30,995,30,9,0.9,0,0.7142857142857143
utterance_995_31,995,31,9,0.9,0,0.7380952380952381
utterance_995_34,995,34,9,0.9,0,0.8095238095238095
utterance_995_38,995,38,8,0.9,1,0.9047619047619048
utterance_995_40,995,40,5,0.9,0,0.9523809523809523
utterance_995_42,995,42,5,0.9,1,1.0
utterance_996_1,996,1,4,0.9,0,0.02631578947368421
utterance_996_3,996,3,9,0.9,0,0.07894736842105263
utterance_996_4,996,4,4,0.9,1,0.10526315789473684
utterance_996_7,996,7,9,0.9,0,0.18421052631578946
utterance_996_8,996,8,9,0.8,0,0.21052631578947367
utterance_996_11,996,11,7,0.9,1,0.2894736842105263
utterance_996_12,996,12,9,0.9,1,0.3157894736842105
utterance_996_14,996,14,4,0.9,0,0.3684210526315789
utterance_996_16,996,16,9,0.9,0,0.42105263157894735
utterance_996_18,996,18,9,0.9,1,0.47368421052631576
utterance_996_19,996,19,5,0.9,0,0.5
utterance_996_21,996,21,7,0.9,1,0.5526315789473685
utterance_996_23,996,23,7,0.9,0,0.6052631578947368
utterance_996_25,996,25,4,0.9,0,0.6578947368421053
utterance_996_27,996,27,1,0.9,0,0.7105263157894737
utterance_996_28,996,28,5,0.9,0,0.7368421052631579
utterance_996_30,996,30,8,0.8,0,0.7894736842105263
utterance_996_32,996,32,7,0.9,1,0.8421052631578947
utterance_996_33,996,33,7,0.9,0,0.868421052631579
utterance_996_35,996,35,4,0.9,0,0.9210526315789473
utterance_996_37,996,37,8,0.9,0,0.9736842105263158
utterance_996_38,996,38,5,0.9,0,1.0
utterance_997_2,997,2,4,0.9,1,0.08695652173913043
utterance_997_7,997,7,6,0.9,1,0.30434782608695654
utterance_997_9,997,9,8,0.9,1,0.391304347826087
utterance_997_12,997,12,9,0.9,1,0.5217391304347826
utterance_997_14,997,14,4,0.9,1,0.6086956521739131
utterance_997_18,997,18,9,0.9,1,0.782608695652174
utterance_997_20,997,20,8,0.9,1,0.8695652173913043
utterance_997_22,997,22,6,0.9,1,0.9565217391304348
utterance_997_23,997,23,5,1.0,1,1.0
utterance_1001_2,1001,2,4,0.9,1,0.05555555555555555
utterance_1001_3,1001,3,4,0.9,1,0.08333333333333333
utterance_1001_5,1001,5,8,0.9,0,0.1388888888888889
utterance_1001_7,1001,7,4,0.85,1,0.19444444444444445
utterance_1001_8,1001,8,8,0.9,1,0.2222222222222222
utterance_1001_9,1001,9,4,0.9,1,0.25
utterance_1001_13,1001,13,8,0.9,1,0.3611111111111111
utterance_1001_14,1001,14,6,0.9,1,0.3888888888888889
utterance_1001_16,1001,16,6,0.9,0,0.4444444444444444
utterance_1001_20,1001,20,4,0.9,1,0.5555555555555556
utterance_1001_23,1001,23,9,0.9,1,0.6388888888888888
utterance_1001_27,1001,27,8,0.9,1,0.75
utterance_1001_30,1001,30,9,0.8,0,0.8333333333333334
utterance_1001_31,1001,31,4,0.9,0,0.8611111111111112
utterance_1001_33,1001,33,5,0.9,0,0.9166666666666666
utterance_1001_36,1001,36,6,0.9,1,1.0
utterance_1002_0,1002,0,9,0.9,0,0.0
utterance_1002_2,1002,2,4,0.8,0,0.10526315789473684
utterance_1002_4,1002,4,2,0.9,0,0.21052631578947367
utterance_1002_6,1002,6,1,0.9,0,0.3157894736842105
utterance_1002_7,1002,7,2,0.9,0,0.3684210526315789
utterance_1002_10,1002,10,8,0.8,0,0.5263157894736842
utterance_1002_11,1002,11,0,0.9,0,0.5789473684210527
utterance_1002_13,1002,13,2,0.9,0,0.6842105263157895
utterance_1002_17,1002,17,8,0.8,0,0.8947368421052632
utterance_1002_19,1002,19,8,0.9,0,1.0
utterance_1003_0,1003,0,10,0.9,0,0.0
utterance_1003_2,1003,2,10,0.9,0,0.08
utterance_1003_4,1003,4,4,0.9,0,0.16
utterance_1003_6,1003,6,0,0.9,0,0.24
utterance_1003_8,1003,8,5,0.9,0,0.32
utterance_1003_9,1003,9,2,0.9,0,0.36
utterance_1003_11,1003,11,9,0.9,0,0.44
utterance_1003_12,1003,12,0,0.9,0,0.48
utterance_1003_15,1003,15,9,0.9,0,0.6
utterance_1003_17,1003,17,5,1.0,0,0.68
utterance_1003_19,1003,19,9,0.9,0,0.76
utterance_1003_21,1003,21,4,0.9,0,0.84
utterance_1003_23,1003,23,5,1.0,0,0.92
utterance_1003_25,1003,25,3,0.9,0,1.0
utterance_1005_1,1005,1,4,0.9,0,0.05
utterance_1005_3,1005,3,8,0.9,0,0.15
utterance_1005_5,1005,5,0,0.9,0,0.25
utterance_1005_7,1005,7,7,0.9,0,0.35
utterance_1005_9,1005,9,9,0.9,0,0.45
utterance_1005_11,1005,11,4,0.9,1,0.55
utterance_1005_13,1005,13,4,0.9,1,0.65
utterance_1005_15,1005,15,0,0.9,0,0.75
utterance_1005_18,1005,18,0,0.9,0,0.9
utterance_1005_20,1005,20,5,1.0,0,1.0
utterance_1006_1,1006,1,4,0.9,0,0.047619047619047616
utterance_1006_3,1006,3,4,0.9,0,0.14285714285714285
utterance_1006_5,1006,5,9,0.9,0,0.23809523809523808
utterance_1006_7,1006,7,7,0.9,0,0.3333333333333333
utterance_1006_11,1006,11,7,0.9,0,0.5238095238095238
utterance_1006_16,1006,16,7,0.9,1,0.7619047619047619
utterance_1006_19,1006,19,6,0.9,1,0.9047619047619048
utterance_1006_21,1006,21,0,0.9,0,1.0
utterance_1010_1,1010,1,9,0.9,0,0.04
utterance_1010_3,1010,3,7,0.9,0,0.12
utterance_1010_6,1010,6,7,0.9,0,0.24
utterance_1010_8,1010,8,7,0.9,0,0.32
utterance_1010_11,1010,11,7,0.9,0,0.44
utterance_1010_13,1010,13,4,0.9,1,0.52
utterance_1010_14,1010,14,9,0.9,0,0.56
utterance_1010_17,1010,17,8,0.9,0,0.68
utterance_1010_18,1010,18,7,0.9,1,0.72
utterance_1010_22,1010,22,4,0.9,1,0.88
utterance_1010_25,1010,25,6,0.9,1,1.0
utterance_1011_1,1011,1,4,0.9,0,0.047619047619047616
utterance_1011_3,1011,3,9,0.9,0,0.14285714285714285
utterance_1011_5,1011,5,4,0.9,0,0.23809523809523808
utterance_1011_7,1011,7,4,0.9,0,0.3333333333333333
utterance_1011_9,1011,9,9,0.9,0,0.42857142857142855
utterance_1011_11,1011,11,5,0.9,0,0.5238095238095238
utterance_1011_13,1011,13,0,0.9,0,0.6190476190476191
utterance_1011_15,1011,15,6,0.9,0,0.7142857142857143
utterance_1011_16,1011,16,8,0.8,1,0.7619047619047619
utterance_1011_20,1011,20,4,0.9,0,0.9523809523809523
utterance_1011_21,1011,21,5,0.9,0,1.0
utterance_1012_1,1012,1,4,0.9,0,0.05263157894736842
utterance_1012_3,1012,3,7,0.9,0,0.15789473684210525
utterance_1012_5,1012,5,4,0.9,0,0.2631578947368421
utterance_1012_7,1012,7,0,0.9,0,0.3684210526315789
utterance_1012_8,1012,8,9,0.9,0,0.42105263157894735
utterance_1012_11,1012,11,8,0.9,0,0.5789473684210527
utterance_1012_13,1012,13,5,0.9,0,0.6842105263157895
utterance_1012_17,1012,17,2,0.9,0,0.8947368421052632
utterance_1012_19,1012,19,6,0.9,0,1.0
utterance_1013_0,1013,0,4,0.9,0,0.0
utterance_1013_2,1013,2,7,0.9,0,0.1111111111111111
utterance_1013_5,1013,5,4,0.9,0,0.2777777777777778
utterance_1013_6,1013,6,7,0.9,0,0.3333333333333333
utterance_1013_8,1013,8,4,0.9,1,0.4444444444444444
utterance_1013_10,1013,10,7,0.9,0,0.5555555555555556
utterance_1013_15,1013,15,5,0.9,0,0.8333333333333334
utterance_1013_18,1013,18,6,0.9,0,1.0
utterance_1014_1,1014,1,10,0.9,0,0.03571428571428571
utterance_1014_4,1014,4,9,0.9,0,0.14285714285714285
utterance_1014_6,1014,6,4,0.9,0,0.21428571428571427
utterance_1014_8,1014,8,4,0.9,1,0.2857142857142857
utterance_1014_10,1014,10,9,0.9,0,0.35714285714285715
utterance_1014_11,1014,11,9,0.9,1,0.39285714285714285
utterance_1014_16,1014,16,9,0.9,0,0.5714285714285714
utterance_1014_19,1014,19,10,0.9,1,0.6785714285714286
utterance_1014_20,1014,20,8,0.9,1,0.7142857142857143
utterance_1014_23,1014,23,4,0.9,0,0.8214285714285714
utterance_1014_26,1014,26,4,0.9,1,0.9285714285714286
utterance_1014_28,1014,28,5,0.9,0,1.0
utterance_1015_2,1015,2,4,0.8,0,0.07142857142857142
utterance_1015_4,1015,4,7,0.9,0,0.14285714285714285
utterance_1015_6,1015,6,7,0.9,0,0.21428571428571427
utterance_1015_8,1015,8,4,0.9,0,0.2857142857142857
utterance_1015_10,1015,10,0,0.9,0,0.35714285714285715
utterance_1015_19,1015,19,5,0.9,0,0.6785714285714286
utterance_1015_20,1015,20,5,1.0,0,0.7142857142857143
utterance_1015_22,1015,22,2,0.9,0,0.7857142857142857
utterance_1015_25,1015,25,6,0.9,0,0.8928571428571429
utterance_1015_26,1015,26,5,1.0,0,0.9285714285714286
utterance_1015_28,1015,28,5,0.9,0,1.0
utterance_1016_1,1016,1,4,0.9,0,0.03125
utterance_1016_3,1016,3,4,0.9,0,0.09375
utterance_1016_6,1016,6,0,1.0,0,0.1875
utterance_1016_8,1016,8,9,0.9,0,0.25
utterance_1016_10,1016,10,9,0.8,0,0.3125
utterance_1016_11,1016,11,1,0.9,0,0.34375
utterance_1016_12,1016,12,9,0.9,0,0.375
utterance_1016_15,1016,15,8,0.9,0,0.46875
utterance_1016_19,1016,19,8,0.9,1,0.59375
utterance_1016_21,1016,21,6,0.9,0,0.65625
utterance_1016_24,1016,24,8,0.9,1,0.75
utterance_1016_26,1016,26,7,0.9,0,0.8125
utterance_1016_27,1016,27,7,0.9,1,0.84375
utterance_1016_28,1016,28,9,0.9,0,0.875
utterance_1016_31,1016,31,5,0.9,0,0.96875
utterance_1016_32,1016,32,3,1.0,0,1.0
utterance_1017_0,1017,0,9,0.9,0,0.0
utterance_1017_2,1017,2,4,0.9,0,0.07407407407407407
utterance_1017_4,1017,4,4,0.9,0,0.14814814814814814
utterance_1017_7,1017,7,0,0.9,0,0.25925925925925924
utterance_1017_10,1017,10,8,0.8,0,0.37037037037037035
utterance_1017_13,1017,13,5,0.9,0,0.48148148148148145
utterance_1017_15,1017,15,6,0.9,1,0.5555555555555556
utterance_1017_17,1017,17,7,0.9,0,0.6296296296296297
utterance_1017_20,1017,20,6,0.9,0,0.7407407407407407
utterance_1017_21,1017,21,0,0.9,0,0.7777777777777778
utterance_1017_23,1017,23,8,0.8,0,0.8518518518518519
utterance_1017_25,1017,25,5,1.0,0,0.9259259259259259
utterance_1017_27,1017,27,1,0.9,0,1.0
utterance_1018_1,1018,1,0,0.9,0,0.05263157894736842
utterance_1018_3,1018,3,9,0.9,0,0.15789473684210525
utterance_1018_5,1018,5,7,0.9,0,0.2631578947368421
utterance_1018_10,1018,10,6,0.9,0,0.5263157894736842
utterance_1018_11,1018,11,7,0.9,0,0.5789473684210527
utterance_1018_14,1018,14,9,0.8,0,0.7368421052631579
utterance_1018_17,1018,17,6,0.9,0,0.8947368421052632
utterance_1018_19,1018,19,5,0.9,1,1.0
utterance_1019_2,1019,2,4,0.9,0,0.08333333333333333
utterance_1019_4,1019,4,9,0.9,0,0.16666666666666666
utterance_1019_7,1019,7,4,0.9,0,0.2916666666666667
utterance_1019_9,1019,9,4,0.95,1,0.375
utterance_1019_14,1019,14,7,0.9,0,0.5833333333333334
utterance_1019_18,1019,18,9,0.9,1,0.75
utterance_1019_19,1019,19,9,0.9,1,0.7916666666666666
utterance_1019_22,1019,22,5,0.9,0,0.9166666666666666
utterance_1019_24,1019,24,5,0.9,0,1.0
utterance_1020_1,1020,1,4,0.9,0,0.02564102564102564
utterance_1020_4,1020,4,7,0.9,0,0.10256410256410256
utterance_1020_5,1020,5,4,0.95,0,0.1282051282051282
utterance_1020_8,1020,8,7,0.9,0,0.20512820512820512
utterance_1020_11,1020,11,4,0.9,1,0.28205128205128205
utterance_1020_12,1020,12,8,0.9,1,0.3076923076923077
utterance_1020_14,1020,14,4,0.9,0,0.358974358974359
utterance_1020_15,1020,15,8,0.9,0,0.38461538461538464
utterance_1020_17,1020,17,9,0.9,0,0.4358974358974359
utterance_1020_18,1020,18,4,0.9,1,0.46153846153846156
utterance_1020_20,1020,20,7,0.9,1,0.5128205128205128
utterance_1020_21,1020,21,9,0.9,0,0.5384615384615384
utterance_1020_23,1020,23,5,0.9,0,0.5897435897435898
utterance_1020_24,1020,24,4,0.9,0,0.6153846153846154
utterance_1020_25,1020,25,0,0.9,0,0.6410256410256411
utterance_1020_27,1020,27,7,0.9,0,0.6923076923076923
utterance_1020_30,1020,30,4,0.9,0,0.7692307692307693
utterance_1020_32,1020,32,9,0.9,1,0.8205128205128205
utterance_1020_33,1020,33,4,0.9,0,0.8461538461538461
utterance_1020_36,1020,36,5,1.0,0,0.9230769230769231
utterance_1020_39,1020,39,8,0.9,0,1.0
utterance_1021_2,1021,2,9,0.9,0,0.06666666666666667
utterance_1021_5,1021,5,7,0.9,1,0.16666666666666666
utterance_1021_9,1021,9,9,0.9,1,0.3
utterance_1021_14,1021,14,4,0.9,0,0.4666666666666667
utterance_1021_17,1021,17,4,0.9,1,0.5666666666666667
utterance_1021_21,1021,21,0,0.9,0,0.7
utterance_1021_23,1021,23,0,0.9,0,0.7666666666666667
utterance_1021_28,1021,28,8,0.85,0,0.9333333333333333
utterance_1021_30,1021,30,5,1.0,0,1.0
utterance_1022_1,1022,1,9,0.9,0,0.03571428571428571
utterance_1022_3,1022,3,7,0.9,0,0.10714285714285714
utterance_1022_6,1022,6,7,0.9,0,0.21428571428571427
utterance_1022_7,1022,7,8,0.85,0,0.25
utterance_1022_10,1022,10,6,0.9,0,0.35714285714285715
utterance_1022_13,1022,13,7,0.9,0,0.4642857142857143
utterance_1022_14,1022,14,7,0.9,0,0.5
utterance_1022_16,1022,16,0,0.9,0,0.5714285714285714
utterance_1022_17,1022,17,0,0.9,0,0.6071428571428571
utterance_1022_21,1022,21,9,0.9,0,0.75
utterance_1022_23,1022,23,9,0.9,0,0.8214285714285714
utterance_1022_25,1022,25,5,0.9,0,0.8928571428571429
utterance_1022_28,1022,28,5,1.0,0,1.0
utterance_1026_0,1026,0,4,0.9,0,0.0
utterance_1026_1,1026,1,6,0.8,0,0.03571428571428571
utterance_1026_2,1026,2,2,0.9,0,0.07142857142857142
utterance_1026_3,1026,3,8,0.9,1,0.10714285714285714
utterance_1026_4,1026,4,8,0.9,1,0.14285714285714285
utterance_1026_5,1026,5,6,0.9,0,0.17857142857142858
utterance_1026_6,1026,6,8,0.9,1,0.21428571428571427
utterance_1026_7,1026,7,6,0.9,0,0.25
utterance_1026_8,1026,8,8,0.85,1,0.2857142857142857
utterance_1026_9,1026,9,6,0.9,0,0.32142857142857145
utterance_1026_10,1026,10,0,0.9,0,0.35714285714285715
utterance_1026_11,1026,11,8,0.9,1,0.39285714285714285
utterance_1026_12,1026,12,6,0.9,0,0.42857142857142855
utterance_1026_13,1026,13,8,0.8,1,0.4642857142857143
utterance_1026_15,1026,15,1,0.9,0,0.5357142857142857
utterance_1026_16,1026,16,4,0.8,0,0.5714285714285714
utterance_1026_18,1026,18,4,0.9,0,0.6428571428571429
utterance_1026_19,1026,19,4,0.9,1,0.6785714285714286
utterance_1026_21,1026,21,8,0.9,0,0.75
utterance_1026_22,1026,22,4,0.9,1,0.7857142857142857
utterance_1026_24,1026,24,8,0.9,1,0.8571428571428571
utterance_1026_25,1026,25,8,0.9,1,0.8928571428571429
utterance_1026_27,1026,27,8,0.9,1,0.9642857142857143
utterance_1026_28,1026,28,8,0.9,1,1.0
utterance_1027_1,1027,1,4,0.9,0,0.023809523809523808
utterance_1027_3,1027,3,7,0.9,0,0.07142857142857142
utterance_1027_5,1027,5,7,0.9,0,0.11904761904761904
utterance_1027_6,1027,6,1,0.9,0,0.14285714285714285
utterance_1027_8,1027,8,9,0.9,0,0.19047619047619047
utterance_1027_10,1027,10,4,0.9,0,0.23809523809523808
utterance_1027_12,1027,12,7,0.9,0,0.2857142857142857
utterance_1027_14,1027,14,1,0.9,0,0.3333333333333333
utterance_1027_19,1027,19,8,0.9,1,0.4523809523809524
utterance_1027_21,1027,21,9,0.9,0,0.5
utterance_1027_22,1027,22,9,0.9,0,0.5238095238095238
utterance_1027_25,1027,25,7,0.9,0,0.5952380952380952
utterance_1027_27,1027,27,9,0.9,0,0.6428571428571429
utterance_1027_29,1027,29,9,0.9,0,0.6904761904761905
utterance_1027_31,1027,31,9,0.9,0,0.7380952380952381
utterance_1027_32,1027,32,1,0.9,0,0.7619047619047619
utterance_1027_34,1027,34,7,0.9,1,0.8095238095238095
utterance_1027_35,1027,35,1,0.9,0,0.8333333333333334
utterance_1027_38,1027,38,9,0.9,0,0.9047619047619048
utterance_1027_40,1027,40,5,0.9,0,0.9523809523809523
utterance_1027_42,1027,42,5,1.0,0,1.0
utterance_1028_1,1028,1,4,0.95,0,0.029411764705882353
utterance_1028_3,1028,3,4,0.95,0,0.08823529411764706
utterance_1028_5,1028,5,4,0.9,0,0.14705882352941177
utterance_1028_9,1028,9,4,0.9,0,0.2647058823529412
utterance_1028_11,1028,11,4,0.9,0,0.3235294117647059
utterance_1028_13,1028,13,1,0.9,0,0.38235294117647056
utterance_1028_17,1028,17,4,0.9,0,0.5
utterance_1028_19,1028,19,5,1.0,0,0.5588235294117647
utterance_1028_20,1028,20,5,1.0,0,0.5882352941176471
utterance_1028_22,1028,22,5,0.9,0,0.6470588235294118
utterance_1028_24,1028,24,6,0.9,0,0.7058823529411765
utterance_1028_26,1028,26,9,0.9,0,0.7647058823529411
utterance_1028_27,1028,27,0,0.9,0,0.7941176470588235
utterance_1028_29,1028,29,9,0.9,0,0.8529411764705882
utterance_1028_31,1028,31,9,0.9,1,0.9117647058823529
utterance_1028_32,1028,32,6,0.9,1,0.9411764705882353
utterance_1028_34,1028,34,10,0.9,0,1.0
utterance_1029_0,1029,0,4,0.9,0,0.0
utterance_1029_2,1029,2,7,0.9,0,0.1
utterance_1029_4,1029,4,4,0.9,0,0.2
utterance_1029_6,1029,6,7,0.9,0,0.3
utterance_1029_8,1029,8,7,0.9,0,0.4
utterance_1029_10,1029,10,5,0.9,0,0.5
utterance_1029_12,1029,12,7,0.9,0,0.6
utterance_1029_14,1029,14,7,0.9,0,0.7
utterance_1029_16,1029,16,1,0.9,0,0.8
utterance_1029_18,1029,18,5,1.0,0,0.9
utterance_1029_20,1029,20,3,0.9,0,1.0
utterance_1030_4,1030,4,7,0.9,0,0.23529411764705882
utterance_1030_6,1030,6,7,0.9,1,0.35294117647058826
utterance_1030_8,1030,8,4,0.9,1,0.47058823529411764
utterance_1030_9,1030,9,9,0.9,0,0.5294117647058824
utterance_1030_11,1030,11,4,0.9,1,0.6470588235294118
utterance_1030_13,1030,13,9,0.9,0,0.7647058823529411
utterance_1030_15,1030,15,4,0.9,0,0.8823529411764706
utterance_1030_17,1030,17,8,0.8,0,1.0
utterance_1031_2,1031,2,4,0.95,0,0.1
utterance_1031_4,1031,4,4,0.9,0,0.2
utterance_1031_6,1031,6,4,0.9,0,0.3
utterance_1031_8,1031,8,4,0.9,1,0.4
utterance_1031_10,1031,10,4,0.9,0,0.5
utterance_1031_12,1031,12,8,0.9,0,0.6
utterance_1031_16,1031,16,2,0.9,0,0.8
utterance_1031_18,1031,18,6,0.9,1,0.9
utterance_1031_20,1031,20,5,1.0,0,1.0
utterance_1032_3,1032,3,4,0.9,1,0.125
utterance_1032_4,1032,4,4,0.9,1,0.16666666666666666
utterance_1032_9,1032,9,8,0.85,1,0.375
utterance_1032_10,1032,10,9,0.9,0,0.4166666666666667
utterance_1032_11,1032,11,4,0.9,1,0.4583333333333333
utterance_1032_15,1032,15,7,0.9,0,0.625
utterance_1032_16,1032,16,5,0.9,0,0.6666666666666666
utterance_1032_24,1032,24,9,0.9,1,1.0
utterance_1033_1,1033,1,10,0.9,0,0.0625
utterance_1033_2,1033,2,9,0.9,0,0.125
utterance_1033_7,1033,7,9,0.9,0,0.4375
utterance_1033_8,1033,8,7,0.9,0,0.5
utterance_1033_12,1033,12,5,0.9,0,0.75
utterance_1033_16,1033,16,9,0.9,0,1.0
utterance_1035_2,1035,2,10,0.9,0,0.07692307692307693
utterance_1035_5,1035,5,4,0.9,0,0.19230769230769232
utterance_1035_7,1035,7,7,0.9,0,0.2692307692307692
utterance_1035_8,1035,8,7,0.9,0,0.3076923076923077
utterance_1035_10,1035,10,9,0.9,0,0.38461538461538464
utterance_1035_11,1035,11,9,0.9,0,0.4230769230769231
utterance_1035_13,1035,13,9,0.9,0,0.5
utterance_1035_15,1035,15,4,0.9,0,0.5769230769230769
utterance_1035_16,1035,16,9,0.9,0,0.6153846153846154
utterance_1035_18,1035,18,8,0.9,1,0.6923076923076923
utterance_1035_21,1035,21,4,0.9,0,0.8076923076923077
utterance_1035_24,1035,24,8,0.9,1,0.9230769230769231
utterance_1035_25,1035,25,2,0.9,0,0.9615384615384616
utterance_1035_26,1035,26,4,0.9,0,1.0
utterance_1036_2,1036,2,4,0.9,0,0.05405405405405406
utterance_1036_5,1036,5,7,0.9,1,0.13513513513513514
utterance_1036_9,1036,9,9,0.9,0,0.24324324324324326
utterance_1036_12,1036,12,7,0.9,0,0.32432432432432434
utterance_1036_13,1036,13,4,0.9,1,0.35135135135135137
utterance_1036_17,1036,17,4,0.9,1,0.4594594594594595
utterance_1036_20,1036,20,9,0.9,1,0.5405405405405406
utterance_1036_23,1036,23,9,0.9,0,0.6216216216216216
utterance_1036_25,1036,25,9,0.9,0,0.6756756756756757
utterance_1036_29,1036,29,9,0.9,1,0.7837837837837838
utterance_1036_30,1036,30,5,0.9,1,0.8108108108108109
utterance_1036_37,1036,37,6,0.9,1,1.0
utterance_1038_1,1038,1,4,0.9,1,0.05263157894736842
utterance_1038_9,1038,9,8,0.9,1,0.47368421052631576
utterance_1038_11,1038,11,7,0.9,1,0.5789473684210527
utterance_1038_14,1038,14,9,0.9,1,0.7368421052631579
utterance_1038_19,1038,19,4,0.9,1,1.0
utterance_1039_1,1039,1,4,0.9,0,0.05263157894736842
utterance_1039_3,1039,3,4,0.9,0,0.15789473684210525
utterance_1039_4,1039,4,7,0.9,0,0.21052631578947367
utterance_1039_6,1039,6,7,0.9,1,0.3157894736842105
utterance_1039_8,1039,8,0,0.9,0,0.42105263157894735
utterance_1039_10,1039,10,9,0.9,1,0.5263157894736842
utterance_1039_13,1039,13,7,0.9,0,0.6842105263157895
utterance_1039_15,1039,15,7,0.9,0,0.7894736842105263
utterance_1039_16,1039,16,5,0.9,1,0.8421052631578947
utterance_1039_19,1039,19,5,1.0,1,1.0
utterance_1040_1,1040,1,8,0.8,0,0.04
utterance_1040_3,1040,3,4,0.9,1,0.12
utterance_1040_4,1040,4,9,0.9,1,0.16
utterance_1040_9,1040,9,4,0.9,0,0.36
utterance_1040_11,1040,11,0,0.9,0,0.44
utterance_1040_12,1040,12,4,0.9,0,0.48
utterance_1040_15,1040,15,8,0.9,0,0.6
utterance_1040_17,1040,17,4,0.9,1,0.68
utterance_1040_19,1040,19,8,0.9,1,0.76
utterance_1040_21,1040,21,8,0.9,1,0.84
utterance_1040_25,1040,25,5,0.9,0,1.0
utterance_1043_1,1043,1,4,0.9,0,0.05
utterance_1043_3,1043,3,9,0.9,0,0.15
utterance_1043_5,1043,5,4,0.9,0,0.25
utterance_1043_7,1043,7,8,0.8,0,0.35
utterance_1043_9,1043,9,6,0.9,0,0.45
utterance_1043_11,1043,11,9,0.9,0,0.55
utterance_1043_13,1043,13,8,0.9,1,0.65
utterance_1043_15,1043,15,4,0.9,0,0.75
utterance_1043_17,1043,17,8,0.9,0,0.85
utterance_1043_20,1043,20,5,1.0,0,1.0
utterance_1044_1,1044,1,4,0.95,0,0.041666666666666664
utterance_1044_3,1044,3,4,0.9,0,0.125
utterance_1044_5,1044,5,4,0.9,0,0.20833333333333334
utterance_1044_7,1044,7,4,0.9,1,0.2916666666666667
utterance_1044_9,1044,9,8,0.8,0,0.375
utterance_1044_11,1044,11,4,0.9,0,0.4583333333333333
utterance_1044_13,1044,13,2,0.9,0,0.5416666666666666
utterance_1044_15,1044,15,4,0.9,1,0.625
utterance_1044_17,1044,17,8,0.9,0,0.7083333333333334
utterance_1044_19,1044,19,5,0.9,0,0.7916666666666666
utterance_1044_22,1044,22,5,0.9,0,0.9166666666666666
utterance_1044_24,1044,24,5,1.0,0,1.0
utterance_1045_2,1045,2,4,0.9,0,0.06451612903225806
utterance_1045_4,1045,4,4,0.9,0,0.12903225806451613
utterance_1045_6,1045,6,4,0.9,0,0.1935483870967742
utterance_1045_8,1045,8,0,0.9,0,0.25806451612903225
utterance_1045_10,1045,10,0,0.9,0,0.3225806451612903
utterance_1045_13,1045,13,7,0.9,0,0.41935483870967744
utterance_1045_14,1045,14,7,0.9,0,0.45161290322580644
utterance_1045_17,1045,17,2,0.9,0,0.5483870967741935
utterance_1045_24,1045,24,4,0.9,0,0.7741935483870968
utterance_1045_26,1045,26,8,0.9,0,0.8387096774193549
utterance_1045_28,1045,28,9,0.9,0,0.9032258064516129
utterance_1045_31,1045,31,5,0.9,0,1.0
utterance_1046_0,1046,0,4,1.0,0,0.0
utterance_1046_2,1046,2,4,0.9,0,0.034482758620689655
utterance_1046_5,1046,5,9,0.9,0,0.08620689655172414
utterance_1046_6,1046,6,7,0.9,0,0.10344827586206896
utterance_1046_7,1046,7,7,0.9,0,0.1206896551724138
utterance_1046_8,1046,8,7,0.9,0,0.13793103448275862
utterance_1046_9,1046,9,7,0.9,0,0.15517241379310345
utterance_1046_12,1046,12,9,0.9,0,0.20689655172413793
utterance_1046_14,1046,14,9,0.9,0,0.2413793103448276
utterance_1046_16,1046,16,9,0.9,0,0.27586206896551724
utterance_1046_19,1046,19,9,0.9,0,0.3275862068965517
utterance_1046_21,1046,21,9,0.9,0,0.3620689655172414
utterance_1046_23,1046,23,9,0.9,0,0.39655172413793105
utterance_1046_25,1046,25,9,0.9,0,0.43103448275862066
utterance_1046_27,1046,27,9,0.9,0,0.46551724137931033
utterance_1046_30,1046,30,7,0.9,0,0.5172413793103449
utterance_1046_32,1046,32,6,0.9,1,0.5517241379310345
utterance_1046_34,1046,34,4,0.9,0,0.5862068965517241
utterance_1046_38,1046,38,9,0.9,0,0.6551724137931034
